,support,itemsets
14708,0.0003605117961077168,"frozenset({48668, 21133, 44998})"
14709,0.0006224194167485258,"frozenset({13172, 48668, 44998})"
14710,0.00040810308584411084,"frozenset({22931, 48668, 44998})"
14711,0.0002080952472787425,"frozenset({13172, 21899, 48668, 44998})"
14712,0.00020747313891617526,"frozenset({13172, 47198, 48668, 44998})"
14713,0.0003424706535932668,"frozenset({21899, 28979, 48668})"
14714,0.0003054552060205159,"frozenset({24848, 28979, 48668})"
14715,0.00022395901052420716,"frozenset({47755, 28979, 48668})"
14716,0.00030078939330126155,"frozenset({13172, 28979, 48668})"
14717,0.00022520322724934165,"frozenset({22931, 28979, 48668})"
14718,0.00027777138388627363,"frozenset({28979, 48668, 47198})"
14719,0.0002052957596471899,"frozenset({24960, 28979, 48668})"
14720,0.0002171158185359675,"frozenset({28979, 48668, 47615})"
14721,0.00027839349224884085,"frozenset({42257, 21899, 48668})"
14722,0.0002566196995589874,"frozenset({24848, 42257, 48668})"
14723,0.00028181508824296067,"frozenset({13172, 42257, 48668})"
14724,0.00021089473491029507,"frozenset({42257, 48668, 47198})"
14725,0.0003605117961077168,"frozenset({24848, 48668, 49671})"
14726,0.00027559400461728826,"frozenset({21899, 48668, 49671})"
14727,0.00020125205529050282,"frozenset({47755, 48668, 49671})"
14728,0.00022240373961778906,"frozenset({47615, 48668, 49671})"
14729,0.000327540052891653,"frozenset({24848, 16793, 48668})"
14730,0.00021027262654772785,"frozenset({16793, 21899, 48668})"
14731,0.00038135242625371945,"frozenset({13172, 48668, 44350})"
14732,0.0003633112837392694,"frozenset({21899, 48668, 44350})"
14733,0.00023422379850656668,"frozenset({24960, 48668, 44350})"
14734,0.00020591786800975716,"frozenset({30385, 48668, 44350})"
14735,0.00023391274432528304,"frozenset({48668, 44998, 44350})"
14736,0.0003231852943536823,"frozenset({47198, 48668, 44350})"
14737,0.0003163421023654426,"frozenset({22931, 48668, 44350})"
14738,0.0002258253356119089,"frozenset({48668, 21133, 44350})"
14739,0.00020000783856536836,"frozenset({24848, 48668, 44350})"
14740,0.0003384269492365797,"frozenset({13172, 48668, 27839})"
14741,0.00027994876315525895,"frozenset({48668, 21133, 27839})"
14742,0.000395660918592766,"frozenset({24848, 48668, 27839})"
14743,0.0002289358774247451,"frozenset({47755, 48668, 27839})"
14744,0.00026221867482209256,"frozenset({48668, 47198, 27839})"
14745,0.00029923412239484345,"frozenset({21899, 48668, 27839})"
14746,0.0002407559363135227,"frozenset({21899, 48668, 39869})"
14747,0.00025444232029000205,"frozenset({13172, 48668, 39869})"
14748,0.0002021852178343537,"frozenset({48668, 39869, 47198})"
14749,0.00022364795634292355,"frozenset({21899, 48668, 21934})"
14750,0.00047435762645752215,"frozenset({21899, 48668, 26204})"
14751,0.0003234963485349659,"frozenset({24960, 48668, 26204})"
14752,0.0004594270257559083,"frozenset({47615, 48668, 26204})"
14753,0.0004796455475393437,"frozenset({24848, 48668, 26204})"
14754,0.0003605117961077168,"frozenset({47755, 48668, 26204})"
14755,0.00029332409295045465,"frozenset({48668, 21133, 26204})"
14756,0.00038664034733554097,"frozenset({13172, 48668, 26204})"
14757,0.00038632929315425736,"frozenset({48668, 47198, 26204})"
14758,0.00031074312710233743,"frozenset({22931, 48668, 26204})"
14759,0.00027994876315525895,"frozenset({48668, 44998, 26204})"
14760,0.0003328279739734745,"frozenset({8273, 48668, 47198})"
14761,0.0004264552825398445,"frozenset({13172, 8273, 48668})"
14762,0.0002261363897931925,"frozenset({8273, 22931, 48668})"
14763,0.00028523668423708053,"frozenset({8273, 21899, 48668})"
14764,0.00024728807412047877,"frozenset({24848, 8273, 48668})"
14765,0.00024106699049480633,"frozenset({8273, 48668, 21133})"
14766,0.0004102804651130962,"frozenset({27960, 48668, 47198})"
14767,0.0005247484038254687,"frozenset({27960, 48668, 13172})"
14768,0.0002227147937990727,"frozenset({27960, 22931, 48668})"
14769,0.0003437148703184013,"frozenset({27960, 48668, 21133})"
14770,0.000330028486341922,"frozenset({27960, 21899, 48668})"
14771,0.00023391274432528304,"frozenset({27960, 48668, 44998})"
14772,0.0002227147937990727,"frozenset({27960, 24848, 48668})"
14773,0.00022395901052420716,"frozenset({27960, 48668, 13172, 47198})"
14774,0.00030794363947078484,"frozenset({48668, 19053, 47198})"
14775,0.00039908251458688584,"frozenset({13172, 48668, 19053})"
14776,0.0002407559363135227,"frozenset({48668, 19053, 21133})"
14777,0.00027932665479269174,"frozenset({21899, 48668, 19053})"
14778,0.0002255142814306253,"frozenset({35945, 21899, 48668})"
14779,0.00027714927552370636,"frozenset({13172, 35945, 48668})"
14780,0.0002301800941498796,"frozenset({35945, 48668, 47198})"
14781,0.00022644744397447614,"frozenset({13172, 48668, 22031})"
14782,0.00024137804467608994,"frozenset({24848, 48668, 4917})"
14783,0.00026532921663492877,"frozenset({10745, 21899, 48668})"
14784,0.00020560681382847352,"frozenset({24848, 10745, 48668})"
14785,0.00025319810356486756,"frozenset({10745, 48668, 21133})"
14786,0.0003272289987103694,"frozenset({13172, 10745, 48668})"
14787,0.0002995451765761271,"frozenset({10745, 48668, 47198})"
14788,0.00021898214362366924,"frozenset({10745, 22931, 48668})"
14789,0.00029425725549430553,"frozenset({42442, 47615})"
14790,0.0012118670902809877,"frozenset({24848, 42442})"
14791,0.0005054630445858842,"frozenset({42442, 21899})"
14792,0.00029052460531890206,"frozenset({42442, 22031})"
14793,0.00026159656645952534,"frozenset({42442, 26204})"
14794,0.00020000783856536836,"frozenset({42257, 42442})"
14795,0.0007782575615716199,"frozenset({42442, 21133})"
14796,0.00021649371017340026,"frozenset({42442, 30483})"
14797,0.00028585879259964775,"frozenset({16793, 42442})"
14798,0.00024573280321406066,"frozenset({42442, 49671})"
14799,0.00022924693160602874,"frozenset({42442, 4917})"
14800,0.00021089473491029507,"frozenset({42442, 37639})"
14801,0.0002096505181851606,"frozenset({42442, 40698})"
14802,0.0008575763777989433,"frozenset({42442, 13172})"
14803,0.0004939540398783903,"frozenset({42442, 47198})"
14804,0.0004149462778323505,"frozenset({42442, 47755})"
14805,0.00020062994692793558,"frozenset({45057, 42442})"
14806,0.00041121362765694704,"frozenset({42442, 27839})"
14807,0.00038321875134142116,"frozenset({27960, 42442})"
14808,0.00021338316836056406,"frozenset({42442, 22931})"
14809,0.00023297958178143219,"frozenset({8273, 42442})"
14810,0.00023297958178143219,"frozenset({24848, 42442, 21133})"
14811,0.0002021852178343537,"frozenset({42442, 13172, 21133})"
14812,0.0007829233742908743,"frozenset({10066, 13172})"
14813,0.0002983009598509926,"frozenset({10066, 30227})"
14814,0.0006964503118940276,"frozenset({24848, 10066})"
14815,0.00036828815063980736,"frozenset({10066, 47198})"
14816,0.00021773792689853475,"frozenset({27081, 10066})"
14817,0.0005832265899067895,"frozenset({10066, 21133})"
14818,0.00041867892800775394,"frozenset({27960, 10066})"
14819,0.0002065399763723244,"frozenset({10066, 19053})"
14820,0.00024106699049480633,"frozenset({10066, 21899})"
14821,0.002366811265387073,"frozenset({27339, 13172})"
14822,0.0005997124615148214,"frozenset({27339, 28198})"
14823,0.0012622578676489344,"frozenset({27960, 27339})"
14824,0.0006684554355785016,"frozenset({27339, 19053})"
14825,0.0003704655299087927,"frozenset({27339, 35215})"
14826,0.0005403011128896498,"frozenset({43952, 27339})"
14827,0.00041432416946978324,"frozenset({27339, 26599})"
14828,0.0003262958361665185,"frozenset({34120, 27339})"
14829,0.00030047833911997794,"frozenset({27339, 31711})"
14830,0.002787667572663812,"frozenset({24848, 27339})"
14831,0.0005443448172463369,"frozenset({49224, 27339})"
14832,0.0002463549115766279,"frozenset({46656, 27339})"
14833,0.000900501854816083,"frozenset({27339, 26204})"
14834,0.0006693885981223526,"frozenset({5873, 27339})"
14835,0.00048182292680832905,"frozenset({27339, 41942})"
14836,0.00040654781493769274,"frozenset({27339, 24180})"
14837,0.0014967927203367846,"frozenset({27339, 21899})"
14838,0.0006625454061341128,"frozenset({8273, 27339})"
14839,0.0006077998702281956,"frozenset({27339, 49671})"
14840,0.00047466868063880576,"frozenset({27339, 5782})"
14841,0.00021307211417928042,"frozenset({27339, 8420})"
14842,0.0008059413837058622,"frozenset({30483, 27339})"
14843,0.0007851007535598595,"frozenset({16793, 27339})"
14844,0.0006516585097891862,"frozenset({40698, 27339})"
14845,0.0005595864721292343,"frozenset({27339, 21612})"
14846,0.00039472775604891514,"frozenset({8514, 27339})"
14847,0.0003412264368681323,"frozenset({27339, 5447})"
14848,0.000930052002038027,"frozenset({27339, 22031})"
14849,0.0006644117312218146,"frozenset({42257, 27339})"
14850,0.0003511801706692082,"frozenset({4602, 27339})"
14851,0.00025941918719053997,"frozenset({27339, 25885})"
14852,0.0010081266015402159,"frozenset({27339, 27839})"
14853,0.0007838565368347251,"frozenset({27339, 47615})"
14854,0.0006588127559587094,"frozenset({27081, 27339})"
14855,0.0007515069019812285,"frozenset({30385, 27339})"
14856,0.0006877407948180862,"frozenset({24960, 27339})"
14857,0.0005259926205506032,"frozenset({27339, 44350})"
14858,0.0004102804651130962,"frozenset({27339, 39869})"
14859,0.00029581252640072364,"frozenset({27339, 21934})"
14860,0.00029425725549430553,"frozenset({27339, 48668})"
14861,0.0002556865370151365,"frozenset({8170, 27339})"
14862,0.0009471599820086262,"frozenset({27339, 47755})"
14863,0.0004609822966623264,"frozenset({46968, 27339})"
14864,0.0005723396935618627,"frozenset({27339, 37639})"
14865,0.002246744351411595,"frozenset({27339, 21133})"
14866,0.0007306662718352259,"frozenset({27339, 44623})"
14867,0.0003605117961077168,"frozenset({24834, 27339})"
14868,0.0006858744697303844,"frozenset({27339, 4917})"
14869,0.0003247405652601004,"frozenset({35945, 27339})"
14870,0.0005751391811934153,"frozenset({27339, 44998})"
14871,0.0017260396519428133,"frozenset({27339, 47198})"
14872,0.0005682959892051757,"frozenset({5074, 27339})"
14873,0.000416190494557485,"frozenset({27339, 17790})"
14874,0.0003673549880959565,"frozenset({28979, 27339})"
14875,0.00037824188444088324,"frozenset({27339, 33725})"
14876,0.00037388712590291255,"frozenset({39920, 27339})"
14877,0.0002168047643546839,"frozenset({19656, 27339})"
14878,0.000286480900962215,"frozenset({33192, 27339})"
14879,0.0005144836158431093,"frozenset({27339, 27099})"
14880,0.00027092819189803395,"frozenset({27515, 27339})"
14881,0.0004619154592061773,"frozenset({27339, 39267})"
14882,0.0006149541163977189,"frozenset({45057, 27339})"
14883,0.0007847896993785759,"frozenset({27339, 22931})"
14884,0.00028181508824296067,"frozenset({27339, 31500})"
14885,0.0003374937866927289,"frozenset({27339, 34963})"
14886,0.0003748202884467634,"frozenset({27339, 22821})"
14887,0.00036828815063980736,"frozenset({10745, 27339})"
14888,0.00024106699049480633,"frozenset({9072, 27339})"
14889,0.00024293331558250804,"frozenset({24848, 27339, 28198})"
14890,0.0004189899821890376,"frozenset({27960, 27339, 13172})"
14891,0.00027341662534830294,"frozenset({27960, 24848, 27339})"
14892,0.0004320542578029497,"frozenset({27960, 27339, 21133})"
14893,0.00030949891037720294,"frozenset({27960, 27339, 47198})"
14894,0.0002522649410210167,"frozenset({27339, 13172, 19053})"
14895,0.00025319810356486756,"frozenset({24848, 27339, 26204})"
14896,0.00021493843926698216,"frozenset({27339, 26204, 21133})"
14897,0.00020094100110921922,"frozenset({27339, 26204, 47198})"
14898,0.0002199153061675201,"frozenset({5873, 27339, 47198})"
14899,0.0002171158185359675,"frozenset({5873, 27339, 13172})"
14900,0.00042147841563930653,"frozenset({24848, 27339, 21899})"
14901,0.00040032673131202033,"frozenset({27339, 21899, 21133})"
14902,0.0003630002295579858,"frozenset({13172, 27339, 21899})"
14903,0.0003350053532424599,"frozenset({27339, 21899, 47198})"
14904,0.00022333690216163994,"frozenset({8273, 27339, 13172})"
14905,0.0002348459068691339,"frozenset({24848, 27339, 49671})"
14906,0.00022395901052420716,"frozenset({30483, 24848, 27339})"
14907,0.00030016728493869433,"frozenset({24848, 16793, 27339})"
14908,0.0002643960540910779,"frozenset({24848, 27339, 22031})"
14909,0.00023142431087501408,"frozenset({27339, 13172, 22031})"
14910,0.00020436259710333906,"frozenset({27339, 47198, 22031})"
14911,0.00025786391628412187,"frozenset({27339, 21133, 22031})"
14912,0.00027341662534830294,"frozenset({24848, 27339, 27839})"
14913,0.00024448858648892617,"frozenset({27339, 21133, 27839})"
14914,0.0002317353650562977,"frozenset({27339, 13172, 27839})"
14915,0.00025475337447128566,"frozenset({24848, 27339, 47615})"
14916,0.0002345348526878503,"frozenset({30385, 27339, 13172})"
14917,0.00023795644868197013,"frozenset({30385, 27339, 21133})"
14918,0.00021089473491029507,"frozenset({30385, 27339, 47198})"
14919,0.00020000783856536836,"frozenset({27339, 47755, 21133})"
14920,0.0003555349292071789,"frozenset({24848, 27339, 47755})"
14921,0.0006022008949650904,"frozenset({27339, 13172, 21133})"
14922,0.0005832265899067895,"frozenset({24848, 27339, 21133})"
14923,0.00022520322724934165,"frozenset({24848, 27339, 4917})"
14924,0.0005987792989709705,"frozenset({27339, 13172, 47198})"
14925,0.0005026635569543316,"frozenset({27339, 21133, 47198})"
14926,0.0003309616488857728,"frozenset({24848, 27339, 47198})"
14927,0.00022084846871137096,"frozenset({24848, 45057, 27339})"
14928,0.0002211595228926546,"frozenset({13172, 27339, 22931})"
14929,0.0018202890688717504,"frozenset({32994, 13172})"
14930,0.0014672425731148406,"frozenset({24848, 32994})"
14931,0.0006236636334736602,"frozenset({27960, 32994})"
14932,0.00027746032970498997,"frozenset({32994, 27339})"
14933,0.0005331468667201265,"frozenset({16793, 32994})"
14934,0.0003194526441782788,"frozenset({45057, 32994})"
14935,0.001079358009054165,"frozenset({32994, 47198})"
14936,0.00023702328613811925,"frozenset({43952, 32994})"
14937,0.0004696918137382678,"frozenset({32994, 44998})"
14938,0.0004401416665163238,"frozenset({8273, 32994})"
14939,0.00038477402224783926,"frozenset({27081, 32994})"
14940,0.000679653386104712,"frozenset({24960, 32994})"
14941,0.0011652089630884445,"frozenset({32994, 21899})"
14942,0.0006572574850522914,"frozenset({32994, 26204})"
14943,0.00036859920482109097,"frozenset({32994, 22031})"
14944,0.0003163421023654426,"frozenset({32994, 4602})"
14945,0.0003126094521900392,"frozenset({42257, 32994})"
14946,0.00020000783856536836,"frozenset({32994, 25885})"
14947,0.0006827639279175482,"frozenset({32994, 22931})"
14948,0.0004889771729778523,"frozenset({5873, 32994})"
14949,0.0003057662602017995,"frozenset({32994, 31500})"
14950,0.0003443369786809685,"frozenset({32994, 21612})"
14951,0.0003387380034178633,"frozenset({32994, 40698})"
14952,0.00029923412239484345,"frozenset({32994, 48668})"
14953,0.0002522649410210167,"frozenset({32994, 24180})"
14954,0.0002124500058167132,"frozenset({39920, 32994})"
14955,0.00030016728493869433,"frozenset({32994, 31711})"
14956,0.00020871735564130972,"frozenset({32994, 18461})"
14957,0.000698627691163013,"frozenset({32994, 47615})"
14958,0.0003605117961077168,"frozenset({32994, 49671})"
14959,0.00037388712590291255,"frozenset({30385, 32994})"
14960,0.00028990249695633484,"frozenset({32994, 41942})"
14961,0.0012911859065083112,"frozenset({32994, 21133})"
14962,0.00037824188444088324,"frozenset({32994, 27099})"
14963,0.0003026557183889633,"frozenset({32994, 4917})"
14964,0.0002556865370151365,"frozenset({32994, 26599})"
14965,0.0003126094521900392,"frozenset({32994, 37639})"
14966,0.00023297958178143219,"frozenset({35945, 32994})"
14967,0.00030203361002639604,"frozenset({32994, 33725})"
14968,0.00021089473491029507,"frozenset({32994, 9835})"
14969,0.0004189899821890376,"frozenset({32994, 39267})"
14970,0.0007561727147004828,"frozenset({32994, 47755})"
14971,0.0004494732919548324,"frozenset({32994, 11516})"
14972,0.00023515696105041753,"frozenset({32994, 5782})"
14973,0.0008252267429454467,"frozenset({32994, 27839})"
14974,0.0003191415899969952,"frozenset({34120, 32994})"
14975,0.0003371827325114452,"frozenset({32994, 19053})"
14976,0.0002482212366643296,"frozenset({32994, 22821})"
14977,0.0003210079150846969,"frozenset({43344, 32994})"
14978,0.00027248346280445206,"frozenset({32994, 28979})"
14979,0.00028865828023120035,"frozenset({32994, 44623})"
14980,0.00021462738508569855,"frozenset({32994, 34963})"
14981,0.0003222521318098314,"frozenset({46968, 32994})"
14982,0.000206851030553608,"frozenset({19656, 32994})"
14983,0.00039814935204303495,"frozenset({32994, 44350})"
14984,0.00023080220251244684,"frozenset({32994, 21934})"
14985,0.00025786391628412187,"frozenset({46656, 32994})"
14986,0.0003144757772777409,"frozenset({32994, 8514})"
14987,0.00030607731438308313,"frozenset({32994, 30483})"
14988,0.0005082625322174368,"frozenset({49224, 32994})"
14989,0.0003306505947044892,"frozenset({12337, 32994})"
14990,0.0003514912248504918,"frozenset({32994, 17790})"
14991,0.0002332906359627158,"frozenset({32994, 28198})"
14992,0.00020996157236644422,"frozenset({32994, 16755})"
14993,0.00024293331558250804,"frozenset({32994, 39869})"
14994,0.00021151684327286232,"frozenset({33192, 32994})"
14995,0.0002892803885937676,"frozenset({10745, 32994})"
14996,0.00022364795634292355,"frozenset({32994, 4796})"
14997,0.0002227147937990727,"frozenset({27960, 32994, 13172})"
14998,0.0003633112837392694,"frozenset({32994, 13172, 47198})"
14999,0.00020125205529050282,"frozenset({32994, 21899, 47198})"
15000,0.00024697701993919516,"frozenset({32994, 21133, 47198})"
15001,0.00021524949344826577,"frozenset({24848, 32994, 21899})"
15002,0.00027901560061140807,"frozenset({32994, 21899, 13172})"
15003,0.00022924693160602874,"frozenset({32994, 21899, 21133})"
15004,0.00024448858648892617,"frozenset({24848, 32994, 21133})"
15005,0.0003838408597039884,"frozenset({32994, 13172, 21133})"
15006,0.0002065399763723244,"frozenset({24848, 32994, 47755})"
15007,0.00027621611297985553,"frozenset({24848, 21549})"
15008,0.00024293331558250804,"frozenset({13172, 33999})"
15009,0.00038788456406067546,"frozenset({16793, 20951})"
15010,0.0005449669256089041,"frozenset({24848, 20951})"
15011,0.00034464803286225217,"frozenset({13172, 20951})"
15012,0.00020094100110921922,"frozenset({6181, 20951})"
15013,0.0002600412955531072,"frozenset({24848, 13962})"
15014,0.0010930443930306445,"frozenset({16345, 13172})"
15015,0.00038197453461628666,"frozenset({16345, 39267})"
15016,0.0004451185334168617,"frozenset({16345, 5873})"
15017,0.00041432416946978324,"frozenset({16345, 27099})"
15018,0.00036548866300825476,"frozenset({16345, 28979})"
15019,0.000215871601810833,"frozenset({16345, 44623})"
15020,0.001354329905308886,"frozenset({24848, 16345})"
15021,0.0005956687571581343,"frozenset({16345, 47755})"
15022,0.0004444964250542945,"frozenset({16345, 47615})"
15023,0.0004224115781831574,"frozenset({16345, 49671})"
15024,0.00026843975844776497,"frozenset({16345, 24180})"
15025,0.0002600412955531072,"frozenset({16345, 21934})"
15026,0.00023391274432528304,"frozenset({34352, 16345})"
15027,0.0002202263603488037,"frozenset({16345, 44133})"
15028,0.00021307211417928042,"frozenset({16345, 34963})"
15029,0.0004970645816912265,"frozenset({16345, 22931})"
15030,0.0002510207242958822,"frozenset({16345, 22821})"
15031,0.0002482212366643296,"frozenset({16345, 19053})"
15032,0.0009680006121546287,"frozenset({16345, 21899})"
15033,0.0004292547701713971,"frozenset({16345, 27839})"
15034,0.0005695402059303101,"frozenset({16345, 26204})"
15035,0.0003378048408740125,"frozenset({16345, 40698})"
15036,0.00023951171958838823,"frozenset({16345, 41942})"
15037,0.00043049898689653153,"frozenset({24960, 16345})"
15038,0.0003574012542948806,"frozenset({16345, 10745})"
15039,0.0003011004474825452,"frozenset({16345, 30483})"
15040,0.0002967456889445745,"frozenset({16345, 4602})"
15041,0.00029114671368146933,"frozenset({8273, 16345})"
15042,0.00021960425198623646,"frozenset({16345, 9835})"
15043,0.0003057662602017995,"frozenset({16345, 28198})"
15044,0.00027590505879857187,"frozenset({16345, 45057})"
15045,0.00026190762064080895,"frozenset({34120, 16345})"
15046,0.00023951171958838823,"frozenset({16345, 16793})"
15047,0.00083238098911497,"frozenset({16345, 47198})"
15048,0.0004815118726270454,"frozenset({16345, 17790})"
15049,0.001058206324726879,"frozenset({16345, 21133})"
15050,0.0006236636334736602,"frozenset({16345, 44998})"
15051,0.00028959144277505123,"frozenset({16345, 42257})"
15052,0.0002466659657579115,"frozenset({39920, 16345})"
15053,0.00026781765008519775,"frozenset({16345, 31711})"
15054,0.0003297174321606383,"frozenset({16345, 8514})"
15055,0.00027994876315525895,"frozenset({16345, 44350})"
15056,0.00029643463476329085,"frozenset({16345, 37639})"
15057,0.0005742060186495645,"frozenset({27960, 16345})"
15058,0.0003238074027162495,"frozenset({46968, 16345})"
15059,0.00022986903996859598,"frozenset({46656, 16345})"
15060,0.00028990249695633484,"frozenset({16345, 21612})"
15061,0.00021960425198623646,"frozenset({16345, 4917})"
15062,0.00024293331558250804,"frozenset({16345, 27515})"
15063,0.0003350053532424599,"frozenset({16345, 30385})"
15064,0.0002140052767231313,"frozenset({16345, 25885})"
15065,0.0002199153061675201,"frozenset({16345, 21899, 13172})"
15066,0.00023857855704453735,"frozenset({24848, 16345, 21899})"
15067,0.00021462738508569855,"frozenset({16345, 21899, 21133})"
15068,0.00021929319780495285,"frozenset({16345, 21133, 47198})"
15069,0.00024573280321406066,"frozenset({16345, 13172, 47198})"
15070,0.00026252972900337617,"frozenset({16345, 13172, 21133})"
15071,0.0002497765075707477,"frozenset({24848, 16345, 21133})"
15072,0.004702517112645783,"frozenset({24848, 5074})"
15073,0.0014700420607463931,"frozenset({16793, 5074})"
15074,0.003387691088359917,"frozenset({5074, 13172})"
15075,0.00265609165398084,"frozenset({5074, 21133})"
15076,0.0014171628499281776,"frozenset({27960, 5074})"
15077,0.0006712549232100542,"frozenset({5074, 40698})"
15078,0.0014666204647522734,"frozenset({5074, 47755})"
15079,0.0015524714187865527,"frozenset({5074, 21899})"
15080,0.0011589878794627721,"frozenset({5074, 47615})"
15081,0.001002216572095827,"frozenset({5074, 28198})"
15082,0.0008855712541144692,"frozenset({5074, 22931})"
15083,0.0006012677324212395,"frozenset({49224, 5074})"
15084,0.0005160388867495273,"frozenset({5074, 44350})"
15085,0.0005116841282115567,"frozenset({46968, 5074})"
15086,0.0007434194932678543,"frozenset({5074, 39267})"
15087,0.0005981571906084033,"frozenset({45057, 5074})"
15088,0.0005701623142928775,"frozenset({42257, 5074})"
15089,0.00047777922245164197,"frozenset({5074, 30483})"
15090,0.0007465300350806905,"frozenset({5074, 49671})"
15091,0.0007894555120978303,"frozenset({5074, 4917})"
15092,0.0005617638513982197,"frozenset({5074, 27099})"
15093,0.0003561570375697461,"frozenset({5074, 31711})"
15094,0.0018694356295145627,"frozenset({5074, 47198})"
15095,0.0006161983331228533,"frozenset({5074, 41942})"
15096,0.0006799644402859956,"frozenset({30385, 5074})"
15097,0.0007717254237646639,"frozenset({8273, 5074})"
15098,0.000981686996131108,"frozenset({5074, 27839})"
15099,0.0007104477500517905,"frozenset({24960, 5074})"
15100,0.0009564916074471348,"frozenset({5074, 26204})"
15101,0.0006930287158999078,"frozenset({5074, 44998})"
15102,0.0004812008184457618,"frozenset({27081, 5074})"
15103,0.0008563321610738088,"frozenset({5074, 37639})"
15104,0.0006124656829474499,"frozenset({5873, 5074})"
15105,0.0007791907241154707,"frozenset({5074, 19053})"
15106,0.0005247484038254687,"frozenset({5074, 44623})"
15107,0.0004373421788847712,"frozenset({5074, 28979})"
15108,0.00046595916356286437,"frozenset({5074, 21612})"
15109,0.0003633112837392694,"frozenset({5074, 8514})"
15110,0.0004923987689719722,"frozenset({5074, 17790})"
15111,0.0004675144344692825,"frozenset({5074, 26599})"
15112,0.0005748281270121317,"frozenset({5074, 4602})"
15113,0.0006560132683271568,"frozenset({24848, 16793, 5074})"
15114,0.0007987871375363389,"frozenset({5074, 13172, 21133})"
15115,0.0007060929915138198,"frozenset({24848, 5074, 21133})"
15116,0.0005542985510474127,"frozenset({27960, 5074, 13172})"
15117,0.0004584938632120575,"frozenset({27960, 5074, 21133})"
15118,0.0003222521318098314,"frozenset({27960, 5074, 47198})"
15119,0.0002939462013130219,"frozenset({27960, 24848, 5074})"
15120,0.0005244373496441851,"frozenset({24848, 5074, 47755})"
15121,0.0002507096701145986,"frozenset({5074, 47755, 13172})"
15122,0.00030358888093281414,"frozenset({5074, 47755, 21133})"
15123,0.00024324436976379168,"frozenset({5074, 47755, 21899})"
15124,0.0004765350057265075,"frozenset({5074, 21899, 13172})"
15125,0.0004295658243526807,"frozenset({5074, 21899, 21133})"
15126,0.0003368716783301616,"frozenset({5074, 21899, 47198})"
15127,0.00040530359821255824,"frozenset({24848, 5074, 21899})"
15128,0.0004451185334168617,"frozenset({24848, 5074, 47615})"
15129,0.0004354758537970695,"frozenset({24848, 5074, 28198})"
15130,0.00028959144277505123,"frozenset({5074, 22931, 13172})"
15131,0.0002270695523370434,"frozenset({5074, 22931, 21133})"
15132,0.00022053741453008735,"frozenset({5074, 22931, 47198})"
15133,0.00020436259710333906,"frozenset({24848, 5074, 39267})"
15134,0.0002155605476295494,"frozenset({5074, 39267, 21133})"
15135,0.00026781765008519775,"frozenset({24848, 45057, 5074})"
15136,0.000307010476926934,"frozenset({24848, 5074, 49671})"
15137,0.0003169642107280099,"frozenset({24848, 5074, 4917})"
15138,0.0007014271787945655,"frozenset({5074, 13172, 47198})"
15139,0.0005698512601115938,"frozenset({5074, 21133, 47198})"
15140,0.00037170974663392717,"frozenset({24848, 5074, 47198})"
15141,0.00022955798578731235,"frozenset({5074, 13172, 21133, 47198})"
15142,0.0002553754828338529,"frozenset({30385, 5074, 13172})"
15143,0.0002217816312552218,"frozenset({30385, 5074, 21133})"
15144,0.00027248346280445206,"frozenset({8273, 5074, 13172})"
15145,0.00021804898107981836,"frozenset({8273, 5074, 21133})"
15146,0.00028959144277505123,"frozenset({5074, 13172, 27839})"
15147,0.00027061713771675034,"frozenset({5074, 21133, 27839})"
15148,0.0002643960540910779,"frozenset({24848, 5074, 27839})"
15149,0.00020467365128462266,"frozenset({24960, 5074, 13172})"
15150,0.00027808243806755724,"frozenset({24848, 5074, 26204})"
15151,0.00023515696105041753,"frozenset({13172, 5074, 26204})"
15152,0.0002202263603488037,"frozenset({5074, 26204, 21133})"
15153,0.00020187416365307007,"frozenset({5074, 26204, 47615})"
15154,0.0002376453945006865,"frozenset({5074, 13172, 44998})"
15155,0.00026190762064080895,"frozenset({5074, 13172, 37639})"
15156,0.00024728807412047877,"frozenset({5074, 21133, 37639})"
15157,0.0002202263603488037,"frozenset({24848, 5074, 37639})"
15158,0.00021307211417928042,"frozenset({5873, 5074, 47198})"
15159,0.000227380606518327,"frozenset({5873, 5074, 13172})"
15160,0.00031820842745314433,"frozenset({5074, 13172, 19053})"
15161,0.0002127610599979968,"frozenset({5074, 19053, 21133})"
15162,0.0002214705770739382,"frozenset({24848, 5074, 4602})"
15163,0.00040561465239384185,"frozenset({24848, 26167})"
15164,0.000348069628856372,"frozenset({24848, 4775})"
15165,0.0002463549115766279,"frozenset({24848, 48172})"
15166,0.012825386002686264,"frozenset({24848, 16793})"
15167,0.0042773060468310736,"frozenset({16793, 21899})"
15168,0.0054779751865858504,"frozenset({16793, 13172})"
15169,0.0039646965946410345,"frozenset({16793, 47755})"
15170,0.003543840287364295,"frozenset({16793, 47615})"
15171,0.002368988644656058,"frozenset({16793, 47198})"
15172,0.00041867892800775394,"frozenset({16793, 21133})"
15173,0.0013655278558350964,"frozenset({24848, 16793, 21899})"
15174,0.000761771689963588,"frozenset({16793, 21899, 13172})"
15175,0.0016454766189903554,"frozenset({24848, 16793, 47755})"
15176,0.0007810570492031725,"frozenset({16793, 47755, 21899})"
15177,0.0004905324438842704,"frozenset({16793, 47755, 13172})"
15178,0.0003458922495873866,"frozenset({24848, 16793, 47755, 21899})"
